P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,Clases
1971.500073,1150.641436,3429.822229,4019.157624,4779.449442,5058.266406,4026.428084,6924.36756,37515.05483,4682.086413,10496.03577,5526.231416,4260.856179,3571.984983,3089.364574,6332.816495,7889.595012,4738.197062,6134.487386,15379.28417,7196.403681,3783.842336,4201.211286,4439.664047,5763.015999,7515.629955,6327.564159,6694.366549,6836.604183,6078.479651,5529.716472,13043.99953,4427.090054,1566.270423,5344.585799,3193.82112,5817.702482,8168.987967,5344.406335,48030.15679,26552.75206,1670.241552,4753.152028,3415.102271,27770.36794,6477.095668,13359.50559,2803.084969,9513.692702,2327.240657,8698.012582,11034.0298,2851.182036,2475.002649,8559.027901,5628.79225,10598.85035,3247.933662,15395.60305,10006.80413,515.5263922,4646.58133,4109.413543,13062.83251,6119.787472,4377.284436,3347.452723,4774.180629,8508.012487,3531.620322,3804.343812,3036.192291,1534.962056,3027.514552,2851.446077,3917.722149,2441.761513,5371.719284,12496.94391,5093.653902,5809.050215,994.8772458,3298.201319,7616.086614,2586.386035,2205.850931,3464.045639,7440.520107,3388.696463,5343.31026,4977.7034,3978.7484,10192.58665,4203.779978,7421.776311,6229.43582,3967.71921,46130.04501,16754.16365,8116.272846,8962.34177,4776.50314,3571.061547,4151.456502,4295.671914,5141.705655,4554.432287,6232.167809,5312.108545,10470.83514,8428.032528,2150.95895,294.3743641,1880.1427,4240.904702,20634.90027,2076.566425,4102.87242,490.7533178,3
2744.484754,1437.775943,5166.727022,4598.273714,3124.553098,5070.183045,4128.480754,6331.983756,30107.80946,4564.581298,7835.208048,5791.459433,4237.570254,2707.800738,2691.263496,7310.617942,16243.6786,2851.822184,6707.687654,12639.01872,6046.508084,3978.7484,3970.331661,4412.772812,5271.658002,8665.782062,6149.713746,6878.213818,7322.03958,4925.315515,5300.780986,12374.09917,4763.981758,1098.248776,4954.831518,3255.526645,7268.624312,7351.915122,5408.537517,41372.63741,19410.88652,1552.49976,4835.767609,3292.793772,17174.68596,6535.685224,10655.55185,3570.542193,7961.242341,2401.295838,6076.033706,10998.49121,2401.825385,2172.266446,11008.4017,5715.255821,10845.45337,2962.738123,14494.62533,13359.50559,945.9065659,6320.303743,3591.465296,9952.426024,5536.340475,3686.580184,3123.454373,4589.749737,5490.27973,3010.378605,3580.676275,3086.710599,1794.00374,4165.480307,4088.613248,3686.076961,2062.264199,5650.506125,10387.81918,5892.280274,5205.155684,1476.992113,3044.926562,8856.049637,2323.769063,2072.986694,2898.275648,8848.62552,3414.954301,5908.729954,6486.312489,4299.539553,8460.857266,3840.34545,6458.820099,6527.26921,4759.762709,50694.65603,18809.00498,8924.734064,7526.67436,4601.888772,3149.195773,3444.916516,3930.525748,4068.002202,4357.396907,6927.64819,5845.365302,7871.650725,9189.197142,1976.307687,329.9259191,2313.557138,4633.299234,23539.12858,1442.974061,4049.924355,40.54959929,3
1604.546581,4292.67331,5503.159414,3203.67298,3713.997501,5374.667406,5777.624951,5399.428758,15184.80734,5557.969537,5729.143453,4683.214476,4533.809306,3106.713967,2642.362962,4912.390682,61131.81995,4217.239168,3400.448159,10480.44524,4827.615895,2427.842508,2770.27109,2778.602307,5922.229762,4074.917901,7226.164392,4553.874045,4848.692442,7800.564766,6667.275571,11745.11605,4228.824265,2060.020892,12088.78708,6343.338271,7708.892585,5177.455496,6428.54516,6184.55746,5093.653902,1246.967059,9310.913164,4149.240147,14519.48253,9202.249673,25165.21242,5794.833054,17103.48024,2242.178044,5537.28435,8698.012582,2515.517041,1922.390644,10042.15495,3716.400158,13069.07609,2943.407187,10825.60876,6272.985561,540.2558531,5972.498833,4161.843487,4521.978327,5097.29267,3725.468211,2832.490837,6296.441228,6689.782402,3493.366426,6525.255302,2256.559366,1552.49976,3608.863476,3454.407944,3310.777701,3158.463853,6833.323553,4188.593854,7498.446119,9512.0715,1575.342276,3287.382453,4186.717943,4174.13458,2255.874079,3116.270592,3272.772184,6271.975487,11117.04576,3292.360678,4414.665924,13081.85098,5163.508431,4939.836289,9932.242194,5138.517528,8865.146355,7957.348604,18553.14192,4251.197729,7584.019328,2858.701606,3157.332136,3814.163015,3239.092505,7957.033098,25488.08615,15215.90609,5223.973189,4127.62259,2475.850501,320.9824102,3046.100582,5907.792577,34337.67418,2681.875179,4216.048537,20.21230604,3
2359.133868,3853.146432,6664.754805,3561.091216,4569.29384,6167.161813,7436.558811,4810.914287,11612.20671,4176.803519,5358.191566,4915.42668,4234.743386,2247.490144,2176.693168,4272.824875,69022.20431,3716.736043,1898.87803,12062.66138,4879.059724,3404.74213,3330.964964,2825.854256,4193.383865,3984.288588,9608.291563,4847.853495,5442.242834,7689.869947,6376.23801,3575.739408,4028.998119,1604.943345,9274.916202,4652.696131,6649.790818,4860.609846,7378.056029,5055.064882,3127.767828,1311.144892,8884.095984,3793.453284,15767.21599,9641.226251,25619.22233,5390.496353,17174.68596,2868.833744,4658.846732,6164.865212,2850.571601,1782.420441,9611.535602,3157.332136,10216.3966,2427.293367,12129.0076,6321.468825,866.4773075,8576.076733,4074.692835,4598.45802,5838.541531,3989.726687,2754.282476,5568.795606,7095.303301,3264.214986,7355.080921,2539.476071,1566.270423,4658.380129,3446.833677,3127.714978,2625.951018,6468.392233,4241.996575,7111.460647,9732.341716,1686.268409,2952.212623,4132.75388,3648.026148,2076.566425,1908.648834,3331.197441,4874.424481,13359.50559,3140.254666,5250.771061,14705.42104,5124.375006,5526.281654,10650.85409,6156.699453,9627.291777,7220.095489,18132.61962,4532.081312,6909.363375,3474.43629,3396.507365,3353.395693,2569.501008,8453.734634,27770.36794,14796.87552,5951.661051,4011.920906,3667.089348,943.7025063,2570.474475,6365.935527,22853.43243,3859.720556,5233.474996,56.10605538,3
539.0594924,179.0370024,179.0370024,3376.55744,29735.97028,7297.962087,5522.988715,6931.932844,4965.403018,4185.430577,11686.11451,13222.7946,12516.17399,4358.421115,2254.591458,6924.36756,3349.944449,7654.077315,4365.106902,33285.19011,15830.88959,3001.72239,3003.370799,3889.224897,5191.40688,15927.01205,5404.281584,5156.703998,11612.20671,3859.720556,11088.64367,3649.27218,1768.066036,3590.967913,5795.885406,2368.321641,4575.972337,6066.175101,7066.585869,6216.941448,5083.403602,1758.671819,3463.594799,8546.772215,14008.7686,4434.356024,7015.098769,2850.571601,9181.758413,2918.122824,7029.885803,4456.744223,4137.537014,5335.944779,16488.49674,7701.059133,4096.66561,3687.860061,22472.79808,4704.797906,940.4037432,6097.837225,5664.87889,10161.42897,9627.291777,11306.35683,3531.490181,7497.253223,23993.1385,9394.994908,5907.506635,3618.806814,1358.603935,2968.525375,3920.811057,4774.180629,2587.679226,5995.333455,4587.316861,4912.390682,20352.93879,1213.522676,3358.272875,5664.993669,1922.987656,2246.07309,5007.43082,7355.080921,2925.881898,8564.869497,2570.517852,4643.423323,11727.25131,4129.990642,6665.225763,69022.20431,2602.186792,31483.90861,5380.333661,5021.323003,5326.90254,5914.021953,4094.218147,4029.556096,4216.821422,4260.856179,3071.976907,7265.323421,7515.629955,8254.37034,3929.100352,4602.406502,1811.631791,3158.624489,2587.428611,4174.13458,1808.022942,2256.980464,1355.129312,3
1293.007139,77.21767977,341.1093777,2608.16377,14919.3381,6771.316253,5273.155553,7247.963936,5136.725566,3755.011955,7628.970535,10055.60881,19985.12954,4679.963559,2144.041561,7127.563658,3302.860379,6823.951096,5691.73253,18459.68839,17466.63944,2867.283247,2892.232636,4317.777444,5666.84695,12410.32261,5044.920468,5107.363811,10421.66731,4089.022511,20977.85043,3889.224897,1624.532387,3970.829486,5934.416876,2182.752722,4671.423568,6458.154882,8948.612983,8252.865775,5859.859248,2275.502187,3735.978597,17632.6295,13081.85098,4165.919567,6589.740797,2784.193221,12842.00622,3255.222272,10409.3205,4743.060323,4184.634278,4800.384826,15286.90152,8811.259407,3744.966962,3726.081487,28300.86804,4190.901297,1035.100504,7995.463444,4720.474713,10552.07203,11229.22799,15120.96412,3920.811057,6734.157873,31483.90861,9452.483792,5291.636579,3427.102555,1598.590495,3472.849309,3610.8621,4670.557711,2530.744904,5551.01286,4715.529229,4554.185754,14885.65481,1349.525793,3502.415538,5596.863317,2341.094847,2187.329208,4810.914287,6157.477694,2712.473899,8075.634766,2988.951647,5345.923363,7991.539102,4287.709324,6294.476223,56079.0601,2341.808083,56408.68998,5417.531397,5828.674115,5838.541531,6190.531499,4278.640848,4028.998119,3951.531014,4302.889009,2968.883352,7034.038682,7935.91744,7573.626694,3821.411168,4377.284436,1343.696831,2969.597344,2514.830681,4264.397555,1718.22768,2040.645087,658.6223285,3
1220.348432,17866.95271,5079.517891,2712.44389,9102.28098,4272.824875,5632.769447,5475.398425,8416.522827,5828.674115,5645.948952,6787.763486,7197.885335,2586.557131,2834.469369,6014.378172,6646.910432,3347.452723,4289.881102,20352.93879,4877.470036,2851.182036,4569.719068,3900.65391,6135.344759,5892.280274,13223.92579,4566.742691,5983.807221,61131.81995,8506.018746,4318.699722,16453.4052,1895.307678,3953.292688,3061.853125,5620.340051,6377.348226,9009.120095,6999.139538,3708.215402,2515.532396,3571.35435,4043.490279,8368.35226,7170.474229,11229.22799,3648.977328,6571.644682,2406.83655,5124.375006,2712.473899,2185.180272,2134.038254,10825.60876,4289.158036,2668.383491,2160.411451,15644.95108,4019.178916,1499.898116,5000.240901,3140.803766,4388.603084,4387.895759,4280.302676,3192.846068,5665.115077,6903.704603,6184.55746,4212.086707,2479.704412,1619.877517,4035.259671,3044.235662,3552.010501,3930.150378,6190.531499,4098.958794,7835.208048,7353.548451,1267.183734,2467.237789,3474.447575,2602.705586,1246.967059,1999.180051,3325.588012,43465.54577,8884.095984,5243.036713,5244.325535,10480.44524,10853.81385,8546.772215,13470.98934,5151.56167,32756.68422,4635.602505,11297.06471,5649.904122,4018.390483,3503.480926,3600.333908,3229.053683,15906.0881,6148.3334,7812.010503,8950.965571,4623.192554,3898.174011,5098.136547,968.9732871,9932.242194,4861.20274,22605.59886,14161.43297,3589.369283,73.00473448,3
1073.807534,15029.96758,5442.295272,3310.777701,9537.562849,4182.938707,5449.508921,4991.049338,9718.945539,6312.974465,6066.175101,5371.719284,6397.728672,2530.247704,2363.916153,4716.410479,5228.586337,3793.453284,4518.210234,17789.66946,5342.286162,3052.63274,4750.096373,4274.601466,6787.763486,5506.079404,13081.85098,5361.75231,6668.800109,61131.81995,8549.887511,4247.228705,19494.70114,1911.510969,4446.780154,3246.533931,7587.136083,6014.378172,9327.049067,5928.087528,3629.698909,2777.332595,4460.55146,3881.212308,8161.824744,6950.707913,11206.91224,4088.862075,6389.781109,2577.019101,4860.609846,2884.432655,2376.246007,2000.959912,9513.692702,4213.758916,2465.578567,2050.256696,14982.81403,4173.900217,1496.581155,3570.770045,3078.546263,4131.283234,4327.741513,4374.912401,3812.462054,6504.27958,6798.731661,5940.212335,3513.947275,2458.879174,1569.128095,3967.71921,3166.833222,3666.485331,3716.400158,6338.747169,4017.371824,7412.562033,8901.834658,1316.674055,2421.963607,4602.406502,3029.396334,1423.385019,1908.648834,3773.794277,38026.97323,7652.247188,5235.337547,5634.999242,10233.00086,11088.64367,8364.704388,12383.26465,5372.453683,25488.08615,4322.350938,10470.83514,5529.716472,4008.546961,3357.84196,3705.90525,3525.683951,21492.64486,5266.770014,7166.408384,8119.72269,4212.873696,3533.284615,4657.432749,583.7625783,11745.11605,5053.147721,19838.14436,14907.41435,3743.773013,63.205045,3
4954.592886,13950.63727,9052.070698,3716.247475,5972.14719,3542.527035,3570.542193,3949.291365,6398.989165,2883.804459,5747.694663,5044.920468,4148.139723,2464.516373,1901.557223,8854.524521,4630.93817,7218.596291,5041.194034,15441.75122,5400.153872,2769.808476,3000.49282,4493.993996,4374.443839,5777.956685,4942.591419,5280.479924,4728.30979,5616.608049,5605.94028,3100.26763,3783.785336,2065.245493,4182.938707,2952.212623,7394.522025,7170.474229,5874.764133,4566.742691,3193.66582,1442.974061,4938.458319,7495.165489,10316.01682,11500.02447,6439.767243,1878.990783,8005.576779,2634.007617,4299.804562,2782.288105,2492.2238,2235.830834,11088.64367,3219.790158,2475.234585,2960.029278,5666.84695,6176.870129,1766.842683,7127.563658,3447.554951,4966.991898,5742.902572,4140.43602,3335.739527,4800.384826,9327.049067,4016.767321,3513.260613,2571.140108,1811.631791,3659.17841,10480.44524,3697.3901,3512.092312,5371.441379,5097.399831,12221.69642,4516.720654,2187.329208,2825.854256,4315.050128,1702.896744,1909.32688,3103.049516,3783.89406,20352.93879,9948.132316,2968.339721,6785.928623,13427.12565,5763.430276,8416.522827,24100.54651,6589.853607,7137.033965,48030.15679,8805.674917,5903.550641,4073.291911,4359.583725,4038.612356,4305.722413,3255.222272,4359.88378,16255.40469,8865.146355,6020.302451,9328.12534,6297.566187,1339.014893,4037.254022,7500.054007,26275.42029,17007.15107,6249.529694,723.3675511,3
5908.156338,17949.20334,12118.50115,3911.522592,4168.751156,3502.620936,3183.181674,4131.563684,6604.604491,2610.523065,4699.137186,5602.276548,4319.922138,3456.635666,1789.47902,10214.79327,4804.926906,6535.366626,4695.113788,16521.0716,4873.666512,1976.164961,4458.90873,7935.91744,5124.291733,5140.864902,5107.981523,4837.760309,2283.951833,5621.16476,7302.132319,2641.577367,3501.449808,1170.133156,4566.95144,3471.303107,6418.910954,6224.112853,5892.633035,4787.459993,3579.958793,1267.183734,5447.781446,5441.868708,10080.91311,12842.00622,6126.842739,2768.243303,6294.894163,2294.840521,4174.975827,2393.803239,2689.228468,2182.752722,11645.33907,3107.6224,2242.491579,3020.035982,5344.406335,5790.005498,1552.49976,8593.55054,3132.407112,4634.682019,6190.935105,4222.78812,2617.769801,4872.774828,8698.012582,4218.032042,3202.240246,2311.323869,1686.363628,2917.751893,8753.709586,3589.933162,3255.526645,5305.610684,4209.612794,12088.78708,4427.673056,1825.48671,2483.602794,4368.838407,1881.452759,1989.648843,3087.847253,3697.249827,16453.4052,8154.682896,3267.301799,7304.955803,11117.04576,6397.728672,7756.230328,23993.1385,6090.490874,7299.829425,43160.64716,10405.8833,6202.03731,3850.336508,3938.329364,3402.990656,3387.571281,2203.68951,4257.984602,18381.74714,9249.704254,5179.43435,7004.39791,5097.219397,504.0136881,2577.998594,8865.146355,28835.03385,10006.80413,7162.403721,342.2209076,3
3666.697229,1476.992113,5758.267377,3368.67935,6555.856782,4350.670535,11500.02447,5072.662324,6618.557227,3184.182615,7897.57637,4646.603019,4087.087375,2817.853977,2658.16372,17103.48024,13748.64396,4102.87242,4980.61535,10387.81918,5584.911924,3735.572851,4270.644225,4628.527336,7998.167692,3716.247475,5767.32285,5291.636579,8621.728738,6694.366549,7161.897677,9932.242194,6190.935105,2289.714393,3610.8621,2917.751893,4646.432235,5141.705655,8668.327213,5889.403302,4301.109053,1653.613217,4411.995996,3061.592411,21038.63495,7223.376119,18553.14192,3113.409521,47018.22974,3716.990984,6879.992088,4228.943196,3570.542193,1731.424197,47141.97206,4269.885384,3570.277001,3441.127806,9339.433182,4871.427798,744.8568798,3696.256958,3502.662866,10895.30842,6414.260483,5523.653229,3473.538137,4901.71677,7299.829425,3938.329364,4430.791991,3114.897598,1686.363628,4133.155867,2785.389194,18459.68839,2393.307652,6560.241863,12221.69642,9008.454454,4787.303996,1223.300143,5845.365302,4172.209159,2833.858593,1479.705823,2005.084558,4080.089572,2227.551367,7651.402798,3264.083843,4324.790445,9573.28041,5055.064882,6472.161112,8453.734634,8121.005656,7232.461708,5177.324226,5714.479967,5062.998893,6190.531499,2976.55049,4991.049338,4990.078216,34337.67418,4169.861454,7151.507245,8903.810349,4109.413543,4159.022034,2808.957029,13.97454989,13427.12565,5163.670265,15395.60305,1922.987656,4091.549101,153.9020947,3
5632.659947,1604.546581,6641.231894,3247.933662,5483.412969,4099.316825,11867.96078,4898.203196,6547.701095,2199.148672,5795.490415,4912.390682,4398.354884,3270.993385,2499.752351,16521.0716,13081.85098,2230.45923,4225.994632,11512.42973,5759.223713,4330.977996,4003.670691,3870.083909,6171.925813,4645.366874,6297.748104,4868.061522,9718.945539,6812.320125,6954.315877,8207.892034,5315.662292,2255.874079,3175.912393,3089.364574,7325.32021,5328.311917,8752.095746,7778.753774,3726.404402,1571.042914,3950.026588,4873.53468,17524.00255,7287.533576,17517.63612,3618.254521,24052.25842,3947.201689,5932.632592,2993.325313,2723.045382,1782.030722,31483.90861,3561.929267,3735.550363,2842.519439,6926.151274,4153.525041,1049.382197,4876.473688,3570.943911,10470.83514,6114.369037,4810.32588,3639.966817,5043.237119,6046.508084,3589.976433,4388.603084,2562.771899,1403.192726,4117.183131,3133.627266,24554.55642,2376.934353,6105.034278,10895.30842,9665.780446,5854.610562,1223.300143,6132.173196,4505.89983,2459.431356,1598.590495,2015.087864,3960.920435,2124.841424,8071.740379,3373.414692,4525.252352,8903.810349,5380.167191,7515.629955,8508.012487,12651.75379,8295.189428,4658.846732,5794.556269,4379.308528,7181.743171,2765.181898,4444.320093,4959.123204,28481.72562,4131.283234,7794.767997,7773.543354,3921.694161,4389.720929,3260.375135,72.96295803,14519.48253,5767.32285,21465.89279,1991.229638,4379.556457,237.9094752,3
2014.301067,8549.887511,6335.420258,6190.531499,3929.38025,4242.47822,5433.331071,4964.996073,6377.348226,7654.077315,5601.031326,5399.428758,4831.90931,1867.817902,2720.530499,4443.007211,9573.28041,3278.289878,5293.871512,4691.576132,4531.385295,3656.989565,5084.265698,2602.078035,5838.228673,7440.520107,12376.01154,8662.366818,5004.770053,14907.41435,8901.834658,3941.404052,69022.20431,3697.254172,4094.125401,2666.234079,13717.55515,4168.751156,8165.340095,5313.652727,4140.824547,1020.621021,5187.46864,3951.767648,5826.686181,5721.232832,28835.03385,6951.642059,4441.251116,2531.320269,4810.914287,2426.777849,3142.755471,1802.998502,7408.768026,12639.01872,4086.975448,3367.765373,12927.00128,3233.216074,1355.129312,23539.12858,4174.13458,18553.14192,3898.224552,4351.128316,2384.499601,8300.020997,5257.364334,3070.4099,2337.605719,2039.897873,1437.775943,3180.181167,3255.311972,2680.433035,2706.583247,6549.198889,3957.020891,11720.85077,16488.49674,1552.49976,2925.563202,3435.420515,1906.835361,1262.278313,1432.403322,3287.081662,3209.373312,6002.954119,20352.93879,9154.410749,8161.824744,4774.938611,6889.742089,16521.0716,5971.766418,7069.000727,4875.59011,4374.912401,7652.247188,4047.484681,3434.023356,3716.151145,4601.888772,3009.712049,3415.665277,6841.63977,10715.28947,6014.69103,4719.820642,2523.887721,1021.414874,3255.526645,6739.82603,24554.55642,7837.767356,5715.802701,473.5416461,3
